comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
67ba96050000000018032111,1740281349000,,67a84ef400000000290330c3,应该是将军刚过世就让棠宁去陪别人，之后怀孕，棠夫人就到处跟别人说将军走之前她就怀孕了，等棠宁生下孩子以后顺势挂在自己名下。至于孩子出生，早两个月也可以。,5f547dac00000000010079ae,文,https://sns-avatar-qc.xhscdn.com/avatar/529594cd91bbf4c43608131bf9134bdc.jpg?imageView2/2/w/120/format/jpg,1,,0,1763393750712,7
67a8b86d00000000160144f3,1739110510000,,67a84ef400000000290330c3,宝贝儿 你的脚趾头出卖了你的紧张[偷笑R],5c21ea680000000006015b04,纸老虎,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31em80cc5le705n11t9k1imo41fjp3vg?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202511172335/35037687b5985120aaa80760a35ef3b4/comment/1040g2h031dmeo8cr0k005n11t9k1imo48ak052g!nd_whgt34_webp_wm_1,0,1763393750715,79
67ca4e760000000017030eb4,1741311607000,,67a84ef400000000290330c3,棠真应该是老将军还在的时候就生的，多半是棠宁自己追求真爱的，且真爱应该不是什么特别有权有钱的。不然棠夫人直接让她和上层社会的人联姻，以棠夫人的手段借夫家成立盛棠集团，或者直接夺了夫家更容易啊。,67a2194e000000000e02c4da,QWERTY,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hcp09urju6g5pt23573lh6qarti8t0?imageView2/2/w/120/format/jpg,0,,0,1763393750718,12
67c06f570000000019004b30,1740664664000,,67a84ef400000000290330c3,看电影时没注意这制服绣的居然是彼岸花，寓意太…,5f5a9864000000000101f45b,Komaru,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31c952opbgu005nqqj1i0bt2rf0vqv2g?imageView2/2/w/120/format/jpg,0,,0,1763393750721,8
67a99577000000001601d29c,1739167095000,,67a84ef400000000290330c3,我对比了我认识的棠夫人这样的人，我才知道红姐没有演简直就是实打实的克隆。,5e9985e400000000010006fb,Berton,https://sns-avatar-qc.xhscdn.com/avatar/64195c56e64abc0b31052bbf.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393750723,5
67c7cfa900000000180094c1,1741148074000,,67a84ef400000000290330c3,这是最近新出的电影吗？最近抖老给我推这个电影的讲解,5ba3be4cb972690001c63062,彩票一等奖种子选手💰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dr2f7hbgk004b34rnv4oc3293n9oko?imageView2/2/w/120/format/jpg,1,,0,1763393750724,1
67bffe19000000001b03f95d,1740635674000,,67a84ef400000000290330c3,棠真的脚趾都挤在一起了，这么小就拇指外翻吗,5f2cee7d000000000101e591,小红薯5F2E011D,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317jd9r9c0o605npctpugbpchgai8gv0?imageView2/2/w/120/format/jpg,0,,0,1763393750727,0
67b3eeda000000001901038c,1739845338000,,67a84ef400000000290330c3,并不是不择手段想拥有权势被指责，这要是拍棠夫人年轻的时候这样爬上去，我也赞一句枭雌，比如去年某个剧为了知道标底那个女角色设定去和高官，也不过说这一家子还挺和谐，皇帝送公主和亲一样到现在会有人骂，她是恶鬼并不是因为追求权势，而是她将恶鬼的法则要求在女儿身上并拖她们下水,62b54062000000001b02a3ef,鸭鸭一定磕的明白,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31c6akqpkgm5g5oll81h6t8vf2kof84o?imageView2/2/w/120/format/jpg,0,,0,1763393750728,18
67c38db60000000016031d98,1740869047000,,67a84ef400000000290330c3,這部電影重複看好多次都不會覺得膩,5cfe058300000000050169a2,May,https://sns-avatar-qc.xhscdn.com/avatar/5f7edd80e2dbee0001d8fd19.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393750732,7
67a87b310000000018034c15,1739094833000,,67a84ef400000000290330c3,棠宁过过受宠的日子，所以不愿意被她妈摆布，棠真从出生就这样，习惯了,57f5ad496a6a6901f85ffc95,利莫里亚小人干,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31bsebd3u0s0048o6j3mkjv4l78f7kgo?imageView2/2/w/120/format/jpg,0,,0,1763393750733,50
67b44cba0000000019015667,1739869370000,,67a84ef400000000290330c3,可能导演是这么想的，但是观众蛮多都觉得棠夫人挺有魄力的吧，我感觉没看过有谁批判指责棠夫人的[笑哭R][笑哭R]不是好人，但是很有魅力的一个角色,631729ff000000000f004a4c,小红薯6317D57D,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393755012,5
67f13533000000001e03d67e,1743861043000,,67a84ef400000000290330c3,为啥现在搜不到这部剧,57a74adc50c4b42463246de0,桂花乌龙芋圆奶茶,https://sns-avatar-qc.xhscdn.com/avatar/5f7c80c4f06d540001406d83.jpg?imageView2/2/w/120/format/jpg,1,,0,1763393755014,0
67c9efbf000000000f03ac93,1741287360000,,67a84ef400000000290330c3,又想去看一遍了[笑哭R],5979d28f82ec39330f88b43b,Xuan Crystal Studio,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ffvpsqn766g49mtsl98vd1rfs3l2c8?imageView2/2/w/120/format/jpg,0,,0,1763393755017,0
67b30105000000001c0090f1,1739784454000,,67a84ef400000000290330c3,不是，感觉你们没看懂,5481075ad6e4a96171300e56,Infinity,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lepr2av505g400pkv3lk3immisehs8?imageView2/2/w/120/format/jpg,0,,0,1763393755018,2
67da1dba000000001902f92b,1742347706000,,67a84ef400000000290330c3,我看完这部剧的第一反应觉得惠英红演技真的好好啊，没有黑眼影和上挑眼线，看着都觉得很害怕。棠夫人真的很变态啊！！！！[笑哭R],64958bb900000000250342e3,Tom (我好中意返工),https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oph6cs9126g5p4lhespegn3mku31k0?imageView2/2/w/120/format/jpg,0,,0,1763393755020,1
688376e9000000001901e4e8,1753446122000,,67a84ef400000000290330c3,后半段看了我释然地笑 不愧小红书,5db2b6140000000001002cb0,gofyourse,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lqaj5au5u005ndimoa08b5ghe2r62o?imageView2/2/w/120/format/jpg,0,,0,1763393755022,1
67dab4c60000000017028487,1742386375000,,67a84ef400000000290330c3,我以为是棠夫人让她去游走权贵中怀孕的[汗颜R],613ea95e0000000002027a19,酒小花,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p6ubevsk2005o9ul5f0kugpba788co?imageView2/2/w/120/format/jpg,0,,0,1763393755025,5
67e99ad2000000001200a75f,1743362770000,,67a84ef400000000290330c3,这部电影细节太多了。B站up【食影双修】解说的非常厉害，可以看下。,565803b30bf90c3cfeeec09d,Cool Kid卡卡💜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31glg7gf4ju004393ar1r7g4tu1k1r00?imageView2/2/w/120/format/jpg,0,,0,1763393755026,5
67e013bb0000000012032e06,1742738364000,,67a84ef400000000290330c3,@Mini Z,5a868b0b11be102f774c955d,xhs264838198,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pc72ish46004a1g7c5gn5at976dhgg?imageView2/2/w/120/format/jpg,0,,0,1763393755028,1
67a995b4000000001801dd24,1739167157000,,67a84ef400000000290330c3,@睡睡啊睡 这个可好看了[色色R],5cc70058000000001001bd69,江念桃,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jm5t6p1ig0g5n6701c43fb9rpq082g?imageView2/2/w/120/format/jpg,1,,0,1763393755031,0
67c4289300000000160140a1,1740908691000,,67c13b23000000002a00eb85,总结《东南亚的小孩一辈子都在等父母的道歉，东南亚父母一辈子都在等孩子的低头》,5aae2c5ee8ac2b037107f196,不瘦不改名,https://sns-avatar-qc.xhscdn.com/avatar/5b117648d2c8a55fd02ff1e0.jpg?imageView2/2/w/120/format/jpg,7,,0,1763393763387,493
67c48476000000001b03df34,1740932214000,,67c13b23000000002a00eb85,儿子也一样吧。现在厂二代为啥个个叫苦，还不是就连工人都知道厂二代只是厂一代不给工钱的工人罢了，如果读不出去，找不到工作，所谓继承家业，不过是为父辈打一辈子工，有媳妇，多一个免费劳力，再生几个孩子，自己身上担子就松多了。当爹妈的有觉得不对吗[抠鼻R],5c5ac411000000001a0119b8,孜明,https://sns-avatar-qc.xhscdn.com/avatar/5c5ac411000000001a0119b8.jpg?imageView2/2/w/120/format/jpg,7,,0,1763393763396,131
67c1ba13000000001803e5f5,1740749331000,,67c13b23000000002a00eb85,画画那里她就必死了，有另外一个人替代她的位置,5ca994e1000000001001c624,萨摩耶,https://sns-avatar-qc.xhscdn.com/avatar/63e4ab61952f9cbe57bbf77f.jpg?imageView2/2/w/120/format/jpg,6,,0,1763393763400,116
67ca259d000000001702a294,1741301149000,,67c13b23000000002a00eb85,棠夫人是不可能让段义活着的，毕竟已经把他哥给杀了，船上是做了手脚的。棠夫人当时在电话里其实是暗示棠宁的，但当时棠宁已经想彻底离开家了。哪怕回来，做的事跟之前有啥区别呢，照样没个人样,67a2194e000000000e02c4da,QWERTY,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hcp09urju6g5pt23573lh6qarti8t0?imageView2/2/w/120/format/jpg,3,,0,1763393763402,25
67c2c286000000001601b782,1740817031000,,67c13b23000000002a00eb85,如果棠夫人一直是母亲，或者上司般地下命令，棠宁最后也不会上船。她一边知道家里的产业见不得光，在棠夫人被调查的时候主动接触👮‍♂️，但一边又因为小时候可能存在过的母爱而期待母亲能反过来爱她，但这两套东西不兼容,5af57ef1e8ac2b60f809f22c,黑猪漫天飞,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d05qb450s004a57u3vf3shc37lmqho?imageView2/2/w/120/format/jpg,4,,0,1763393763406,173
67c1f85500000000180333e5,1740765270000,,67c13b23000000002a00eb85,看过风过大泽的拉片，才知道自己白看了,58384d8d6a6a69488e0bb051,执迷不悔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f8eviq06e5g48t3up6orc2h524bem0?imageView2/2/w/120/format/jpg,4,,0,1763393763407,35
67c2732800000000160344e1,1740796713000,,67c13b23000000002a00eb85,她当然知道啊，她就是因为知道她才跑的,5f4924990000000001008216,凶人恶煞,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30nobig51726g5nq94icg90gmuf5jds0?imageView2/2/w/120/format/jpg,1,,0,1763393763410,23
67c4efe800000000190048b1,1740959720000,,67c13b23000000002a00eb85,谢谢您诚实地标注转载[玫瑰R]点了,5d40f45e0000000016035cc1,Bdbayom,https://sns-avatar-qc.xhscdn.com/avatar/5d40f4b5ad095c0001f69129.jpg?imageView2/2/w/120/format/jpg,1,,0,1763393763412,7
67c1c6da0000000018035280,1740752602000,,67c13b23000000002a00eb85,可是对岸的高小琴，不仅保护了妹妹，还打到了棠夫人的目的,5ff423bf000000000101df14,CP,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,3,,0,1763393763416,67
686473fc000000000c016c94,1751413756000,,67c13b23000000002a00eb85,主动的或者被动的政治深度玩家是不能被称之为人的，人性要被全部被剿灭才能无情的去玩别人、 才能赢。棠将军死后夫人为了“更高一步生存”或者“不被别人剿灭”， 主动也被动地深入参与政治斗争、作为女人身她早就不知道把自己的身体和灵魂剿灭多少次献祭多少次了，才能换取家族依然屹立。月影早就已经把她让棠宁做的事情做过无数次了、她已成为是政治本身、无情无爱。而棠宁的“悲剧”恰恰在于 她的成长环境（母亲和家族的优渥）是可以允许她做“人”的。她的艺术创作、甚至她的痛苦 都在说明她其实在做“人”。而母亲觉得她是没有这个资格的、家族里人人必须为整体上在政治中生存而服务、献祭。所以她是能感受到撕裂的疼痛的。,54848d4dd6e4a9281753f643,女巫的星系,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gd6m8c03i0g400qna6krti3m3aqmgo?imageView2/2/w/120/format/jpg,0,,0,1763393763419,3
67e3c647000000001f0035b9,1742980679000,,67c13b23000000002a00eb85,是这样。感情只是逼你就范的手段，因为需要爱所以做任何事情都感觉委曲求全。,64c0a9c2000000001403d0d7,用户已注销,https://sns-avatar-qc.xhscdn.com/avatar/645b802c0f5b598e07f39dc7.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393767735,0
67c1c343000000001c0004ac,1740751683000,,67c13b23000000002a00eb85,@momo,5c4d38a000000000120359ae,流浪饭碗（在线版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30mrvtadl4e505n2d72g4mmdeh7n1788?imageView2/2/w/120/format/jpg,0,,0,1763393767737,4
6800bfd500000000120026d4,1744879574000,,67c13b23000000002a00eb85,棠夫人对棠宁就好比剑风里格里弗斯对鹰之团[笑哭R]当年里基特大帝也想不通去质问，然后就有了格里弗斯真心实意诧异我拿你们物尽其用你们不应该感到高兴吗的名回答，然后就有了里基特大帝封神的名场面,631ffded00000000230258d0,艾艾,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3108050fvlo005oovvnmosm6gvsmj0e0?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202511172336/6386e839d071611e859d97cabfca4ed1/comment/1040g2h031gcdl68dji005oovvnmosm6grbmd54g!nd_whgt34_webp_wm_1,0,1763393767740,4
67c27a18000000001601d8db,1740798488000,,67c13b23000000002a00eb85,@法律民工小陈,5a7a775f4eacab41eae4a603,merely,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vp3a6b6m6104a1ak1rlv9g33mt01k0?imageView2/2/w/120/format/jpg,0,,0,1763393767741,0
67c1ae760000000019011905,1740746359000,,67c13b23000000002a00eb85,最狠的应该是那句，公主命，丫鬟身。说的时候她妈眼神居然还带着不屑，我解读这句话的意思里有一层是。你是将军的女儿又怎么样，还不得像我一样去卖身。不,6702c0e9000000000b032400,听障小陈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31lmi08nblm605po2o3kiu900lghokrg?imageView2/2/w/120/format/jpg,32,,0,1763393767743,283
67c170430000000019001d7f,1740730436000,,67c13b23000000002a00eb85,联想到武则天称帝之后和子女之间的关系,646b9842000000002901468f,嘿嘿哈哈快乐日常,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319n08f9572005p3bj11aahkfsj2pgdg?imageView2/2/w/120/format/jpg,0,,0,1763393767746,30
685141210000000004015666,1750155553000,,67c13b23000000002a00eb85,而且这个片子里最妙的一点是，棠夫人作为大家长夺走了棠真，拖走了棠宁本该有的“母权”,5f354dfd000000000100276e,虾滑快长肉肉,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d7rgve0gu605npl9nug89re0er1h7o?imageView2/2/w/120/format/jpg,1,,0,1763393767748,9
67d812a70000000018014021,1742213799000,,67d7e2cf000000001b025892,18没更,5b454ea84eacab045b91ad0d,切圆葱辣眼睛👀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jtjrppcj4004a71l67ahb8dbcgq21o?imageView2/2/w/120/format/jpg,1,,0,1763393776127,1
67dad51a0000000018008505,1742394651000,,67d7e2cf000000001b025892,怎么还不更新[哭惹R],609cdeed000000000101e159,蒲公英种子传播大使,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31da64i3mgm5g5o4srrmgboap9hoeulo?imageView2/2/w/120/format/jpg,2,,0,1763393776129,0
67da8fbc000000001502a2b9,1742376894000,,67d7e2cf000000001b025892,戒断好难受 老师快更救命,5fa679e40000000001007ee6,Violette,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31d8pt1u2gu505nt6f7i08vn61ltcmn0?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202511172336/88cadfe84936a4d55a775653a1d1f4b9/comment/1040g2h031f749acomi6g5nt6f7i08vn6p8vifn8!nd_whlt34_webp_wm_1,0,1763393776131,19
67da9e0f000000000f030792,1742380560000,,67d7e2cf000000001b025892,追更5555,5ae3ef314eacab68921346ae,救救小猴,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314tfirbagk004a4ssmnj2hle3ofuop0?imageView2/2/w/120/format/jpg,1,,0,1763393776132,0
67d9325e000000001502bfbc,1742287454000,,67d7e2cf000000001b025892,唐夫人白糖砒霜[doge][doge][doge],5b610d9d11be10136a1a2755,曙曙走不出浪浪山,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cn1rmjjgk6g4a7o9b6pq9qldovlfh8?imageView2/2/w/120/format/jpg,1,,0,1763393776136,15
67d94eb4000000001703b56e,1742294709000,,67d7e2cf000000001b025892,不字不是棠真写上去的吗,5a6d46e7e8ac2b11a067c511,TrapQueen,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314j8kr6ame004a14io3efh8h62eu85g?imageView2/2/w/120/format/jpg,1,,0,1763393776138,3
67da5001000000001800b614,1742360577000,,67d7e2cf000000001b025892,催更！！！！,5e3d46ca0000000001002934,咔咪鸡蛋糕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ov4ictthg0g5nht8r508a9kgr7aj9g?imageView2/2/w/120/format/jpg,1,,0,1763393776139,1
67d9567b0000000018006560,1742296699000,,67d7e2cf000000001b025892,快更新,5e3d46ca0000000001002934,咔咪鸡蛋糕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ov4ictthg0g5nht8r508a9kgr7aj9g?imageView2/2/w/120/format/jpg,0,,0,1763393776141,1
67e538c1000000001e03a6fe,1743075522000,,67d7e2cf000000001b025892,博主棠真最后对棠夫人的报复，是不是因为对曾经的棠宁对他仅存的一点母爱都被棠夫人毁掉而报复他,5e776b2700000000010008a2,美美优悠慢生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313tnao7p2c005njndcjg8252aptn8po?imageView2/2/w/120/format/jpg,0,,0,1763393776144,5
67d7f2a90000000015014b2d,1742205609000,,67d7e2cf000000001b025892,终于更新了！看的好过瘾是,57ced2447fc5b8439ed50fbb,蓝绿晶的momo,https://sns-avatar-qc.xhscdn.com/avatar/637893ff0b1711f219677da8.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393776145,1
67d824be000000001801aed4,1742218431000,,67d7e2cf000000001b025892,终于更新了,57d4b8e95e87e724d9c82297,走走爱喝咖啡,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31odm1g566mkg48mf54sei8knd9otuao?imageView2/2/w/120/format/jpg,0,,0,1763393780500,0
67d7f53f000000001201636d,1742206271000,,67d7e2cf000000001b025892,来了,5857907450c4b40f19240762,Moooi,https://sns-avatar-qc.xhscdn.com/avatar/637a42486703961ffee2cf3b.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393780502,0
67d8542d0000000015017dda,1742230573000,,67d7e2cf000000001b025892,很好 太喜欢了 明天化妆看,63f8a5c2000000000f010637,Atiann,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n1u3mi3ku005ovokn13q1hnkpunsro?imageView2/2/w/120/format/jpg,0,,0,1763393780505,0
67d943f70000000018012228,1742291960000,,67d7e2cf000000001b025892,快出快出,5b4dc33ee8ac2b5e5a2baa9d,白日梦想家🌙,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3194os30cl6004a784e1jtakt4av2lj8?imageView2/2/w/120/format/jpg,0,,0,1763393780507,1
67e53952000000001e00edb3,1743075666000,,67d7e2cf000000001b025892,棠真对棠宁指定是有爱的,5e776b2700000000010008a2,美美优悠慢生活,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313tnao7p2c005njndcjg8252aptn8po?imageView2/2/w/120/format/jpg,0,,0,1763393780510,2
67d9964e000000001802947b,1742313039000,,67d7e2cf000000001b025892,催更！,557194f8f5a26304cb867efb,软萌瓷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30q8cisot766g40oasfafgvnr1q8u598?imageView2/2/w/120/format/jpg,0,,0,1763393780511,3
67ddaaa100000000120312de,1742580386000,,67d7e2cf000000001b025892,虽然我已经看过原片了，但解说给了不一样的感受，从下午看到凌晨,615145aa000000000201a397,🎀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nj6rvtn6g005oah8ml0j8snamri8b0?imageView2/2/w/120/format/jpg,0,,0,1763393780512,1
67dc10c2000000001e0395e7,1742475459000,,67d7e2cf000000001b025892,战士   可以不用强调是女战士,5e9ff5a0000000000100bf93,厉害,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p0871i5io105nkvumg09fsjuqvrvj8?imageView2/2/w/120/format/jpg,0,,0,1763393780517,8
67d94f110000000018019669,1742294802000,,67d7e2cf000000001b025892,快更新吧[暗中观察R],5debeb3c000000000100b7be,晶晶,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319dvisf9mg105nfbtcu09dtu09h2fio?imageView2/2/w/120/format/jpg,0,,0,1763393780520,1
67d999f9000000001702bd2f,1742313977000,,67d7e2cf000000001b025892,催更催更,59ade9f95e87e73371098fd8,🌰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mbhbmunmg7049p96qkvj3uoa7mhv4o?imageView2/2/w/120/format/jpg,0,,0,1763393780521,2
67d8d35b0000000015007afa,1742263132000,,67d7e2cf000000001b025892,前排[哇R]又看完了，催更～,65c003ed000000000d01c67c,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ovfqvd310005pe00fmjbhjs0hjd6c0?imageView2/2/w/120/format/jpg,0,,0,1763393784864,0
67d91790000000001501505d,1742280592000,,67d7e2cf000000001b025892,来了来了,6629e66900000000070043d1,风声,https://sns-avatar-qc.xhscdn.com/avatar/645b7efe1fc3de4c930effac.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393784866,0
67d8abac0000000018006a51,1742252972000,,67d7e2cf000000001b025892,催更催更,59ade9f95e87e73371098fd8,🌰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mbhbmunmg7049p96qkvj3uoa7mhv4o?imageView2/2/w/120/format/jpg,0,,0,1763393784869,0
67d7e6330000000012015791,1742202420000,,67d7e2cf000000001b025892,来了来了[飞吻R][飞吻R],5c5ed4ec000000001b00132d,卖男孩的小火柴,https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393784870,0
67d7fce2000000001800b5c7,1742208227000,,67d7e2cf000000001b025892,应该养肥了一次性来看[笑哭R]等更新有点儿心焦,566eb10bcb35fb61de9be4cc,babytingting,https://sns-avatar-qc.xhscdn.com/avatar/634c3498a73b866d29f5939e.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393784872,0
67dcd747000000001e03e21a,1742526280000,,67d7e2cf000000001b025892,米有18吗[哭惹R],5e4253670000000001009244,Chen_,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3105u4o66625g5ni2adjg94i4b4g5dmg?imageView2/2/w/120/format/jpg,0,,0,1763393784875,2
67d9495800000000150021d7,1742293336000,,67d7e2cf000000001b025892,看了好几次了，电影真的好看,5b8a41e441082c0001cb6135,W.H,https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393784877,1
67d96ee40000000018028a73,1742302948000,,67d7e2cf000000001b025892,追更,5b0d43f24eacab46360f1908,言归于郝局（上岸版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g31rgfkgi6g4a5osc1v4688o4q6tvg?imageView2/2/w/120/format/jpg,0,,0,1763393784879,2
67dae71e000000001801438c,1742399263000,,67d7e2cf000000001b025892,最恶心的就是Marco,5be66a0a6270090001e5e774,美丽罪人姐,https://sns-avatar-qc.xhscdn.com/avatar/6211b481d353a48e77985879.jpg?imageView2/2/w/120/format/jpg,0,,0,1763393784882,3
664cae8f000000001c00da26,1716301455000,,6641ff53000000001e0238dc,真真，妈妈爱你[哭惹R],6516fe0c0000000024015f3c,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ovfjnvah0005p8mvo692npsie0vcl8?imageView2/2/w/120/format/jpg,10,,0,1763393793264,367
6653e5ec000000000e03155a,1716774380000,,6641ff53000000001e0238dc,棠宁的错在于她有一个完美的童年，她的成长是正常的，所以没办法接受棠夫人给她安排的路，所以一直在反抗担是她同样很爱棠夫人，精神压力大得快疯了，后面明知会死还是上船了，她实在是不想当工具了[哭惹R][哭惹R][哭惹R][哭惹R][哭惹R][哭惹R],55d41213e4b1cf5c1c13bbed,COCO,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31132m3tome1041454s917evduagl730?imageView2/2/w/120/format/jpg,7,,0,1763393793267,329
6645b71600000000100291aa,1715844887000,,6641ff53000000001e0238dc,棠宁真的很爱她妈妈，她妈派给她的任务，她再不愿意，最后也会乖乖的照做，但始终都没得到妈妈的爱[哭惹R][哭惹R][哭惹R],6311a7f6000000001200c987,小红薯63121B42,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,4,,0,1763393793269,977
664fed620000000002002df4,1716514147000,,6641ff53000000001e0238dc,宁宁怎么选都是死路回家继续做妈妈的傀儡，出海就算到了缅甸段义又真的可靠吗，她在家里对妈妈发火生气最后都会为了妈妈去做事，棠宁爱妈妈也爱女儿可惜这两个人最后都放弃了这份爱,600983d5000000000100182e,努力减肥中～～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fle9h9u045g5o09gfag861evivvkp8?imageView2/2/w/120/format/jpg,3,,0,1763393793270,162
664cb353000000001002b066,1716302676000,,6641ff53000000001e0238dc,“公主命，丫鬟身”[哭惹R][哭惹R][哭惹R],5f2f9bcc000000000100699c,信,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j0ethdm1a5g5npfjf608qcsr4v9ne8?imageView2/2/w/120/format/jpg,3,,0,1763393793272,81
6648cfee000000001002832d,1716047855000,,6641ff53000000001e0238dc,好心疼棠宁 这个女演员真的有一种特别吸引人的美,5b8dfcc826119236f506350f,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31npm5um96m0g4aptdlucgd8f773af1g?imageView2/2/w/120/format/jpg,2,,0,1763393793274,49
664e9b900000000012024a42,1716427665000,,6641ff53000000001e0238dc,这个电影我怎么都找不到资源可以看，然后网上解说博主也没遇到能更完的，导致我到现在也不知道后续的发展,5cb4eb33000000001602b5b0,篱酒微醺,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2ln7p7esj205g5n5ktcpllddgic807ro?imageView2/2/w/120/format/jpg,12,,0,1763393793276,7
664bcfb6000000001c00edda,1716244407000,,6641ff53000000001e0238dc,[笑哭R]看完这个惠英红在我心里就是棠夫人，根本看不了她演别的,559a7babb7ba2242d79e59df,倾采mm,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,2,,0,1763393793278,24
665bd0d5000000001c01481c,1717293270000,,6641ff53000000001e0238dc,大棠真选柯佳嬿真的绝了，太像棠宁了,62259998000000001000cac7,贝拉喵,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30njkbi4un0005oh5j6c41im7qpejqio?imageView2/2/w/120/format/jpg,3,,0,1763393793280,9
6650431e0000000010028836,1716536094000,,6641ff53000000001e0238dc,长大的真真是糖宁演的吗,588969ac5e87e749cd9b163d,蝙蝠折扇,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31n1c6likmg00492r53kqo5htlr4e4io?imageView2/2/w/120/format/jpg,5,,0,1763393793281,2
